dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,official_quality_domain_A16,candidate_quality_domains,candidate_weights,q_soft_0_1,q_semantic_range_low_0_1,q_semantic_range_high_0_1,q_semantic_range_width,mapping_confidence,rationale,weighted_soft_quality_contribution,weighted_soft_low_contribution,weighted_soft_high_contribution
A8_A9_test_60m,test,60m,True,69,freelaw,0.32,0.32,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.060710949950256006,0.000935672514619872,0.162448
A8_A9_test_60m,test,60m,True,70,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,71,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,72,freelaw,0.471,0.4705294705294705,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.08926965979823481,0.0013758171652908332,0.2388642857142857
A8_A9_test_60m,test,60m,True,73,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,74,freelaw,0.362,0.3623623623623623,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.06874801014136846,0.001059539071234965,0.18395325325325323
A8_A9_test_60m,test,60m,True,75,freelaw,0.019,0.019019019019019,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.003608320974270717,5.5611166722277124e-05,0.009655005005004996
A8_A9_test_60m,test,60m,True,76,freelaw,0.019,0.0189810189810189,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00360111154175468,5.550005550005461e-05,0.009635714285714246
A8_A9_test_60m,test,60m,True,77,freelaw,0.001,0.0009980039920159,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0001893430325294781,2.9181403275318367e-06,0.0005066367265468716
A8_A9_test_60m,test,60m,True,78,freelaw,0.001,0.001001001001001,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00018991163022477457,2.926903511698796e-06,0.0005081581581581577
A8_A9_test_60m,test,60m,True,79,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,80,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,81,freelaw,0.074,0.074074074074074,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.01405346063663332,0.0002165908598657109,0.03760370370370367
A8_A9_test_60m,test,60m,True,82,freelaw,0.003,0.0029970029970029,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0005685965592244071,8.763166657903112e-06,0.0015214285714285224
A8_A9_test_60m,test,60m,True,83,freelaw,0.005,0.005,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0009486085929727501,1.46198830409355e-05,0.00253825
A8_A9_test_60m,test,60m,True,84,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,85,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,86,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,87,freelaw,0.955,0.955955955955956,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.1813656068646599,0.002795192853672353,0.4852910410410411
A8_A9_test_60m,test,60m,True,88,freelaw,0.002,0.002002002002002,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00037982326044954913,5.853807023397592e-06,0.0010163163163163153
A8_A9_test_60m,test,60m,True,89,freelaw,0.029,0.029,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00550192983924195,8.479532163742591e-05,0.014721850000000002
A8_A9_test_60m,test,60m,True,90,freelaw,0.079,0.079079079079079,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.015003018787757193,0.0002312253774242049,0.04014449449449446
A8_A9_test_60m,test,60m,True,91,freelaw,0.008,0.0080160320641282,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0015208153795154202,2.3438690245988613e-05,0.0040693386773546815
A8_A9_test_60m,test,60m,True,92,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,93,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,94,freelaw,0.008,0.0079920079920079,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0015162574912651174,2.3368444421075455e-05,0.00405714285714281
A8_A9_test_60m,test,60m,True,95,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,96,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,97,freelaw,0.366,0.3656343656343656,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.06936878022537991,0.0010691063322642142,0.1856142857142857
A8_A9_test_60m,test,60m,True,98,freelaw,0.093,0.093,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.01764411982929315,0.0002719298245614003,0.04721145
A8_A9_test_60m,test,60m,True,99,freelaw,0.328,0.328,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0622287236990124,0.0009590643274853688,0.16650920000000002
A8_A9_test_60m,test,60m,True,100,freelaw,0.2,0.2,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.037944343718910006,0.0005847953216374201,0.10153000000000001
A8_A9_test_60m,test,60m,True,101,freelaw,0.006,0.0059880239520958,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0011360581951769446,1.7508841965192193e-05,0.003039820359281433
A8_A9_test_60m,test,60m,True,102,freelaw,0.031,0.031,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00588137327643105,9.06432748538001e-05,0.015737150000000002
A8_A9_test_60m,test,60m,True,103,freelaw,0.001,0.001002004008016,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0001901019224394228,2.9298362807485037e-06,0.0005086673346693225
A8_A9_test_60m,test,60m,True,104,freelaw,0.155,0.1551551551551551,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.02943630268484008,0.0004536700443133137,0.0787645145145145
A8_A9_test_60m,test,60m,True,105,freelaw,0.093,0.093,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.01764411982929315,0.0002719298245614003,0.04721145
A8_A9_test_60m,test,60m,True,106,freelaw,0.001,0.0009990009990009,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00018953218640812306,2.9210555526341757e-06,0.0005071428571428068
A8_A9_test_60m,test,60m,True,107,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,108,freelaw,0.003,0.003,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00056916515578365,8.771929824561301e-06,0.0015229500000000001
A8_A9_test_60m,test,60m,True,109,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,110,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,111,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,112,freelaw,0.262,0.2622622622622622,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.04975684711889097,0.000766848720065085,0.13313743743743742
A8_A9_test_60m,test,60m,True,113,freelaw,0.096,0.0962888665997993,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.018268089252835285,0.0002815463935666613,0.04888104312938812
A8_A9_test_60m,test,60m,True,114,freelaw,0.006,0.006,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0011383303115673,1.7543859649122602e-05,0.0030459000000000003
A8_A9_test_60m,test,60m,True,115,freelaw,0.0,0.0,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0,0.0,0.0
A8_A9_test_60m,test,60m,True,116,freelaw,0.033,0.033066132264529,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.006273363440501141,9.668459726470354e-05,0.016786022044088147
A8_A9_test_60m,test,60m,True,117,freelaw,0.001,0.001,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.00018972171859455,2.9239766081871e-06,0.00050765
A8_A9_test_60m,test,60m,True,118,freelaw,0.029,0.029029029029029,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.005507437276518463,8.488020183926508e-05,0.014736586586586572
A8_A9_test_60m,test,60m,True,119,freelaw,0.015,0.015015015015015,inferred,(none),book;wikipedia;commoncrawl,"{""book"":0.5,""wikipedia"":0.3,""commoncrawl"":0.2}",0.18972171859455,0.0029239766081871,0.50765,0.5047260233918129,inferred_low,法律文本缺少同名质量域，采用书籍、百科和网页文本的混合代理,0.0028486744533716187,4.3903552675481934e-05,0.007622372372372365
